Kraft aMOOza! Twists cheese snacks,$4.99,1,10,,$5.99,252 g or Cracker Barrel natural cheese slices 220/240 g selected varieties,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Kraft BBQ sauce,$3,2,,,$1.50,selected varieties 455 mL,,2 for $3 or $1.50 each,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Kraft Dinner macaroni & cheese,$5,4,,,$1.25,225 g,,4 for $5 or $1.25 each,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Kraft dressings,$1.99,1,,,,selected varieties 475 mL,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Kraft Philadelphia cream cheese,$3.49,1,,,,227/250 g or Dips 227 g selected varieties,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Kraft Singles or Cheez Whiz,$4.99,1,,,,450 g or Kraft peanut butter 750 g-1 kg selected varieties,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Maxwell House roast and ground coffee,$8.99,1,,,,selected varieties 631-925 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Miracle Whip spread,$3.33,1,,,,selected varieties 650/890 mL,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Nabob roast & ground coffee,$7.99,1,,,,"350-400 g, Tassimo T DISCs** 8–16 pack or Keurig compatible single serve pods † 117 g selected varieties",,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Natural Calm magnesium citrate powder,$28.99,1,,,,selected varieties 226 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Nature’s Path crunchy granola bars,$7,2,,,$3.50,selected varieties 200 g,,2 for $7 or $3.50 each,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Olympic organic yogurt,$7,2,,,$3.50,selected varieties 650 g,,2 for $7 or $3.50 each,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
PC ® coconut water,$2.99,1,,,,selected varieties 1 L,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Vega snack bar,$5,3,,,$1.67,selected varieties 42 g,,3 for $5 or $1.67 each,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Zevia soft drinks,$4.49,1,6,,$5.99,selected varieties 6 x 355 mL,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Aerius Allergy tabs,$15.99,1,,,,20's Claritin tabs 30's liquid gels 24’s or Ombrelle sunscreen 240 mL selected varieties,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Always pads,$3.99,1,,,,12-24's liners 30-60's Includes Infinity & Radiant or Tampax Pearl or Radiant tampons 16-20's selected varieties,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Axe or St. Ives body wash,$2.99,1,,,,selected varieties 473/709 mL,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Colgate Super Premium toothpaste,$3.49,1,,,,85-170mL or Optic White or 360 manual toothbrush each or Total mouthwash 250 mL selected varieties,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Crest Premium toothpaste,$1.99,1,,,$1.99,"85-130 mL Scope rinse 500 mL Oral-B Indicator, Stages or Advantage manual toothbrush selected varieties",,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Dove,$4,2,,,$2,2 x 90 g Lever 2000 4 x 89 g bar soap or Degree base antiperspirant 48-85 g excludes Adrenaline selected varieties,,2 for $4 or $2 each,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Enfamil A+ concentrate,$46.99,1,,,,12 x 385mL or ready to feed 18 x 237mL formula selected varieties,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
"Gillette Mach 3, Venus or Sensor triple blade disposable razors",$7.99,1,,,,selected varieties 1/3's,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Head & Shoulders or Herbal Essences shampoo or conditioner or Garnier Belle Color hair colour,$4.99,1,,,,selected varieties and sizes,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Huggies or Pampers club size plus diapers,$30.99,1,,,,selected varieties 92-198's,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Huggies or Pampers mega pack training pants,$16.99,1,,,,selected varieties 20-44's,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
John Frieda shampoo conditioner or styling or Garnier Nutrisse or L’Oréal Castings hair colour,$6.99,1,,,,selected varieties and sizes,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
"L’Oréal Hair Expertise shampoo, conditioner or styling",$3.99,1,,,,selected varieties and sizes,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Listerine Ultra Clean or Total Care rinse,$6.99,1,,,,"946 mL/1L Oral-B Pulsar, Crossaction or Advantage power toothbrush each selected varieties",,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Live Clean or Garnier Fructis shampoo or conditioner,$4.99,1,,,,selected varieties and sizes,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Nicorette,$28.99,1,,,,"2mg/4mg gum 100/105's, inhaler 42’s Quick Mist or Nicoderm clear patch 7’s steps 1-3 selected varieties",,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Olay Total Effects or Olay Regenerist facial skin care,$22.99,1,,,,selected varieties 15-75 mL,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
One A Day Adult multivitamins,$8.99,1,,,,60’s/90’s or Flintstones children’s multivitamins 50’s/60’s or exact™ inulin fibre digestive aid 340 g selected varieties,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Pampers 9X or Huggies 10X baby wipes,$17.49,1,,,,selected varieties 576-768's,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
PC ® Organics baby food pouch,$5,4,,,$1.33,selected varieties 128 mL,,4 for $5 or $1.33 each,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
PC ® Organics Fruit Twists,$3.49,1,,,,60 g Gerber toddler snacks 28-170 g or baby cereal 227 g selected varieties,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
PC ® Organics mini cereal bars,$5,2,,,$2.50,160 g Heinz toddler snacks 40-180 g or Mum-Mum rice rusks 50/60 g selected varieties,,2 for $5 or $2.50 each,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Secret or Gillette clinical antiperspirant,$6.99,1,,,,45/48 g Olay body wash 700 mL or bar soap 8 x 90 g selected varieties,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Softsoap liquid hand soap pump,$2,1,,,$2,225 mL or Lady/Mennen Speed Stick base antiperspirant 45-70 g selected varieties 2/4$  or,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
St. Ives facial scrub,$3.99,1,,,,150-300 mL body lotion 600 mL or lotion spray 184 g selected varieties,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Trojan condoms,,1,,,,selected varieties 10/12's,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Tums extra strength tablet,$8.99,1,,,,"160’s Voltaren Emugel 30g/50g exact™ ibuprofen, A.S.A, or acetominophen selected varieties and sizes",,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Vaseline petroleum jelly,$3.49,1,,,,375 g Q-tips cotton swabs 500's or Dove Baby wash 440 mL selected varieties,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Folgers Coffee,$8.99,1,,,,675 – 920g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Folgers Gourmet Selections® K-Cup® Pods,$7.99,1,,,,12 count,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Gelato,$2.99,1,8,,$4.99,each,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Kellogg's,$3.99,1,,,,,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Kellogg's,$2.49,1,,,,,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Keurig ®,$7.99,1,,,,Compatible Single Serve Pods † 117g selected varieties,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Lay's® OR Ruffles® potato chips,$7.98,3,,,$3.49,"(230-270 g, selected varieties)",,3 for $7.98,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
"Maple Leaf ® Natural Selections ® deli meat, pre-packaged",$5.99,1,,,,"(selected varieties, 175 g)",,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Orville Redenbacher's® Popcorn Chips,$7,2,,,$3.50,,,2 for $7 or $3.50 each,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Pepsi ® soft drinks,$3.99,1,,,,"(4 x 355 mL, selected varieties)",,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Pepsi soft drinks,$5.49,1,,,,(12 x 355 mL selected varieties),,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Quaker ® Crispy Minis ® rice chips/tortilla style rice chips,$4,2,,,$2,"(100 g, selected varieties)",,2 for $4 or $2 each,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Quaker Chewy ® OR Dipps ® granola bars,$6.99,3,,,$2.99,"(156-187 g, selected varieties)",,3 for $6.99,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Roast Ground & Whole Bean Coffee,$7.99,1,,,,"350 – 400g, selected varieties",,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Robin Hood Quick Bread Mix,,1,,,,396 – 493g FREE *,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
TASSIMO T DISCS,$7.99,1,,,,"8 – 16pk, selected varieties",,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Tropicana® products,$3.99,1,,,,"(1.36 - 1.75 L, selected varieties)",,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
"Wonder™ White Hotdog Buns 8pk, Wonder™ White Hamburger Buns 8pk",$4.50,2,,,$2.49,,,2 for $4.50 or $2.49 each,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Becel margarine,$3.99,1,12,,$5.99,680/907 g or General Mills cereal 525-720 g selected varieties,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
boneless pork half loin,$1.88,1,,lb,,cryovac pkg  4.14/kg,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Butcher’s Choice® pork sausage,$3.49,1,,lb,,"club size mild, hot or honey garlic  7.69/kg ea.",,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Charmin bathroom tissue,$3.99,1,6,,$11.49,selected varieties 12/16 rolls,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Christie crackers,$1.88,1,12,,$3.19,selected varieties 100-454 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Driscoll’s raspberries,$4,2,,,$2,product of U.S.A. no. 1 grade blackberries product of U.S.A. 170 g or large cauliflower product of Ontario,,2 for $4 or $2 each,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
extra lean ground beef,$4.44,1,,lb,,club size  9.79/kg,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
fresh kebabs,$3.49,1,,lb,,or selected varieties 200 g or pkg of 3 $10.47  7.69/kg ea.,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
fresh rainbow trout fillets,$6.99,1,,lb,,Fresh seafood items subject to availability.  15.41/kg,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
"Janes Pub Style chicken strips, nuggets, burgers or fillets with sauce",$5.99,1,,,,frozen 530/800 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Maynards fun treats candy,$4.99,1,10,,$8.99,562 g or Cadbury assorted chocolate 501 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
"RCA 32"" LED/DVD combo",$207,1,1,,$278,"Built-in DVD, 720p limited quantities, while quantities last Applicable electronics disposal surcharges are extra and vary by province. See store for details.    SATURDAY, AUGUST 8TH NO TAX**   each",,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Schneiders Grill’ems smoked or chicken sausage,$3.99,1,,,,selected varieties or Juicy Jumbos wieners 300-500 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Tide liquid,$9.99,1,6,,$17.49,2.72/ 2.95 L powder 3.1/3.2 kg Gain Flings or Tide pods laundry detergent pkg of 31 or Finish dishwasher detergent pkg of 38-60 selected varieties,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Wonder bread,$4.50,2,,,$2.49,675 g Wonder hamburger or hot dog buns pkg of 8 or English muffins pkg of 6 selected varieties,,2 for $4.50 or $2.49 each,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
boneless beef rib grilling steak,$16.99,1,,lb,,cut from Platinum Ontario Corn Fed Canada AAA grade beef  37.46/kg,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
chicken breasts,$3.99,1,,lb,,"butcher pack size, bone-in skin-on  8.80/kg",,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
fresh monkfish fillets,$10.99,1,,lb,,24.23/kg,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
fresh sole fillets,$8.99,1,,lb,,or previously frozen  19.82/kg,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
fresh whole Arctic char,$10.99,1,,lb,,24.23/kg,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
From Our Chefs stuffed chicken,$10,1,,,,450 g or chicken breast roast 600 g selected varieties,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
live Atlantic mussels,$4.99,1,,,,907 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Lou’s double smoked or cornmeal back bacon,$5.99,1,,,,375/454 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Marc Angelo gourmet smoked chicken sausage • blue cheese & buffalo sauce • feta & spinach • mozzarella & red pepper,$4.99,1,,,,375 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
marinated chicken or beef tournedos,$2.99,1,,,,selected varieties 150 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
PC ® bacon wrapped Nova Scotian sea scallops,$15.99,1,,,,frozen 340 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
PC ® Black Label Chinese 5 spice seasoning,$4.99,1,,,,90 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
PC ® Black Tiger shrimp,$13.99,1,,,,jumbo 21-30 per lb raw Zipperback ® frozen 400 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
"PC ® Blue Menu ® turkey breast, scaloppine or fillets",$8.99,1,,lb,,fresh Air Chilled boneless skinless  Guiding Star Rating: ★ ★ ★  19.82/kg,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
PC ® lamb loin chops,$11.99,1,,lb,,fresh product of Australia plain or marinated  26.43/kg,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
piri-piri or sweet BBQ chicken drumsticks,$5.99,1,,,,450 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
pork burgers,$3.99,1,,,,selected varieties 500 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
pork sausage,$3.99,1,,,,selected varieties 450/500 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
pork side ribs,$3.99,1,,lb,,cryovac package  $8.80/kg,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Schneiders smoked ham,$11.99,1,,,,selected varieties 800 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
"Sea Delight fish fillets, portions or steaks",$8.99,1,,,,selected varieties frozen 340 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
souvlaki chicken breast kabobs includes free tzatziki,$5.99,1,,,,320 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
VIP lobster meat,$12.99,1,,,,frozen 198 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
1.5L yellow plums,$4.99,1,,,,"product of Ontario, Ontario no. 1 grade",,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
10LB BAG Farmer’s Market™ white potatoes,$4.99,1,,,,"product of Ontario, Canada no. 1 grade",,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
11 LB AVERAGE large whole seedless watermelon,$3.99,1,,,$3.99,"product of Ontario, Canada no. 1 grade",,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
3LB BAG Farmer’s Market™ carrots,$4,2,,,$2,product of Ontario Canada no. 1 grade,,2 for $4 or $2 each,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
5 stem red dyed sunflowers,$7,1,,,,bunch,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
African violet,$2.99,1,,,$2.99,"4 inch, assorted colours",,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
begonia,$4.99,1,,,$4.99,"4 inch, assorted colours pot may not be as shown",,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
green onions,$2,3,,,67¢,product of Ontario bunch,,3 for $2 or 67¢ each,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
green or wax beans,$2.49,1,,lb,,product of Ontario  5.49/kg,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
green or yellow zucchini,$1.29,1,,lb,,product of Ontario  2.84/kg,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
green sweet peppers,$1.29,1,,lb,,"product of Ontario, Canada no. 1 grade  2.84/kg",,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
hothouse Boston lettuce,$5,2,,,$2.50,product of Ontario,,2 for $5 or $2.50 each,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
jumbo cantaloupe,$2.79,1,,,$2.79,"product of Ontario, Canada no. 1 grade each  To Our Valued Customers In our flyer effective Friday August 7 until Thursday August 13, 2015 We advertised Jumbo Cantaloupe, product of Ontario, Canada no. 1 grade ,  This item was described in error. The correct description should have read: Jumbo Cantaloupe, product of Ontario or Quebec, Canada no. 1 grade, . WE APOLOGIZE FOR ANY INCONVENIENCE THIS MAY HAVE CAUSED",,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
mini roses,$7.99,1,,,$7.99,"6 inch, assorted colours pot may not be as shown",,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
PC ® white whole mushrooms,$4,2,,,$2,product of Ontario 227 g,,2 for $4 or $2 each,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
"red or black kale, beets, kohlrabi, red or green Swiss chard, collard greens or dandelion",$2.99,1,,,,product of Ontario bunch,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
spinach,$1.69,1,,,,product of Ontario bunch,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
vine ripe tomatoes,$1.49,1,,lb,,"product of Ontario, Canada no. 1 grade  3.28/kg",,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
ACE Bakery baguette,$2.99,1,,,,350 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
blueberry strip danish,$4.49,1,,,,425 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
cheese or cheese & jalapeño bread,$4.79,1,,,,sliced or unsliced 470 g or cheese swirl buns pkg of 4,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Farmer's Market TM homestyle butter tarts,$9,2,,,$5.29,pkg of 6 or mini tarts pkg of 12 selected varieties,,2 for $9 or $5.29 each,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Farmer's Market TM peach pie,$8.99,1,,,,10 inch 1 kg,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Farmer's Market TM Ultimate cookies,$6.99,1,,,,selected varieties pkg of 24,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Farmer's Market™ muffins,$9,2,,,$5.49,selected varieties pkg of 6,,2 for $9 or $5.49 each,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
grain breads,$2.79,1,,,,selected varieties sliced or unsliced 450-570 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
La Petite Bretonne mini choco croissants,$1,1,,,,140 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
large yellow peaches,$2.99,1,,lb,,"product of U.S.A., no. 1 grade  6.59/kg",,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
mini blueberry cupcakes,$3.99,1,,,,pkg of 12 or mini donuts pkg of 9,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
peaches,$4.99,1,,,,"product of Ontario, Ontario no. 1 grade 3 L",,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
premium bagels,$3.49,1,,,,selected varieties pkg of 6,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
School Safe snack cakes,$7,2,,,$3.99,selected varieties 320 g,,2 for $7 or $3.99 each,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
sub rolls,$2.79,1,,,,selected varieties pkg of 4,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
white donut peaches,$4.99,1,,,,"product of U.S.A., no. 1 grade 1 lb clamshell",,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
white flesh peaches,$2.99,1,,lb,,"product of U.S.A., no. 1 grade  6.59/kg",,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
"Casa Mendosa Tortillas 10""",$3.99,1,,,,selected varieties pkg of 6/10,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
"Casa Mendosa Tortillas 7""",$3.49,1,,,,selected varieties pkg of 10,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
chicken meal deal,$13.99,1,,,,"includes one PC ® BBQ chicken, large wedge fries and one Ziggy's ® assorted salad 454 g",,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
D’Italiano buns,$2.99,1,,,,pkg of 6/8,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Fontaine Santé salads,$8,2,,,$4,selected varieties 350-400 g,,2 for $8 or $4 each,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Fresh Selections entrées,$7.99,1,,,,selected varieties 850 g-1 kg,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Maple Leaf Natural Selections deli meat,$6.29,1,,,,selected varieties 175 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Mastro Riserva salami,$9.99,1,,,,selected varieties 250/300 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
PC ® Black Label Sovrano,$3.49,1,,,,"made with cow's and buffalo milk, hard ripened cheese   100 g",,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
PC ® double cream brie,$10.99,1,,,,450 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
PC ® Kefir dip,$4.99,1,,,,selected varieties 227 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
PC ® topped hummus,$3.99,1,,,,selected varieties 280 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
PC ® turkey breast,$10,2,,,$5.79,"deli sliced, selected varieties pre-packaged 175 g  $2.99  /100 g",,2 for $10 or $5.79 each,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Schneiders or Country Naturals pepperettes,$7.99,1,,,,selected varieties 375 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
"Schneiders smoked or Lifestyle turkey breast or Olde Fashioned ham or Maple Leaf Natural Selections deli meat, deli sliced",$2,1,,,,selected varieties from   100g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
St-Hubert chicken or meat pie,$7.99,1,,,,675/715 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Tostitos tortilla chips,$2.99,1,,,,220-320 g selected varieties or salsa 418-430 mL selected varieties,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Tre Stelle bocconcini,$4.99,1,,,,selected varieties 200 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Tre Stelle feta cheese,$13.99,1,,,,1 kg,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
Tre Stelle mascarpone,$9.99,1,,,,475 g,,,Zehrs King George, 290 King George Rd Nth/Hiway 24,Brantford,ON,N3R5L8
